X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-107.808718,51.602596,train,6.275280684325841E-4,18.771953864874654,0.43024094037578564
-110.82974,50.29899,train,0.00195345363205465,63.82955700226018,0.8264267136969637
-111.33329,50.23099,train,0.002111514605379529,71.77158191222017,0.8493577805355733
-106.80124,50.01808,train,0.0014929364875969167,41.80997556489969,0.737716435016609
-104.36667,50.93333,train,3.5436404752306754E-4,13.876674692855211,0.27215441361428305
-104.28333,49.45,train,0.0010761673813807356,26.445257353927072,0.6189102076293811
-102.17601,51.13281,train,9.225884758664984E-5,5.24513008919025,0.07937692913919114
-106.8,51.45,train,7.485757615434882E-4,21.14048692466077,0.48883037178665056
-104.582458,49.65098,train,0.0012305616860025027,31.296753080927374,0.6681677128318291
-109.3987,51.13302,train,0.0011090800852315739,27.565239682656216,0.6299897399486643
-108.46798,50.68871,train,0.0014144428807751843,38.87343912758227,0.7185960750410234
-104.0,50.0,train,9.468449319502385E-4,24.257912780959394,0.5720677315301548
-104.63312,49.92257,train,0.0015805764873479732,47.429026524958495,0.7575338377318916
-111.58332,50.98059,train,0.0015471486607007445,45.265572098866286,0.7501581223388873
-105.0,50.0,train,0.002110025114448022,71.56010364299264,0.8491565026237713
-110.21497,51.10261,train,0.0014569901247736715,40.47983451650499,0.7291270177689979
-111.1775,50.39239,train,0.001971122056099331,64.8092964615885,0.8291542308070647
-110.04933,50.11152,train,0.001544166842639898,45.11636281596231,0.7494893958629438
-112.13746,49.28301,train,0.0013459526233178247,35.19272732771373,0.7007771696383683
-112.27245,50.53414,train,0.001583380197550092,47.77452462160694,0.7581424772942069
-111.7401,51.15405,train,0.001202651849676058,30.321154033641527,0.659760699254851
-111.01922,50.59873,train,0.001625668254231204,49.38537305800835,0.7671393821567943
-110.95071,50.28218,train,0.001931839743150842,62.85673894780531,0.8230308400802748
